entity_id,field,value,source_url,source_title,source_type,access_date,evidence_snippet,confidence
0046,name,OCEAN CHOICE INTERNATIONAL L.P. (CFIA Ref #0046),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0046,address,"#10 MAIN ROAD, SUMMERVILLE, NL, -, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2206,name,AQUASHELL HOLDINGS COMPANY (CFIA Ref #2206),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2206,address,"13915 ROUTE 6, WALLACE, NS, B0K1Y0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3136,name,WOODS HARBOUR LOBSTER CO LTD (CFIA Ref #3136),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3136,address,"32-34 FERRY ROAD, WOODS HARBOUR, NS, B0W2E0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0124,name,TORNGAT FISH PRODUCERS CO-OP SOCIETY LIMITED (CFIA Ref #0124),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0124,address,"10 CHURCH ROAD, NAIN, NL, A0P1L0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0194,name,"TORNGAT FISH PRODUCERS CO-OPERATIVE SOCIETY, LIMITED (MAKKOVIK) (CFIA Ref #0194)",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0194,address,"140A MORAVIAN STREET, MAKKOVIK, NL, A0P1J0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1111,name,WOOD-PICK ENTERPRISES LIMITED (CFIA Ref #1111),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1111,address,"9 SPURRELLS LANE, WAREHAM, NL, A0G4P0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3519,name,BAY ENTERPRISES LTD (CFIA Ref #3519),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3519,address,"2642 MALAGASH ROAD, UPPER MALAGASH, NS, B0K1E0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3102,name,I. C. FISH SMOKERS LIMITED (CFIA Ref #3102),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3102,address,"1730 HWY 335, LOWER WEST PUBNICO, NS, B0W2C0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1434,name,SCOTIA GARDEN SEAFOOD INCORPORATED (CFIA Ref #1434),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1434,address,"112 WATER STREET, YARMOUTH, NS, B5A4K5, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3017,name,SAMBRO FISHERIES LIMITED (CFIA Ref #3017),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3017,address,"40 LENNY'S LANE, SAMBRO, NS, B3V1L5, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1212,name,DUGUAY FISH PACKERS LTD. (CFIA Ref #1212),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1212,address,"1062 CHEMIN BAS-CAP-PELE, CAP-PELE, NB, E4N1K9, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2411,name,EASTERN SEA PRODUCTS LTD. (CFIA Ref #2411),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2411,address,"11 ADDISON AVENUE, SCOUDOUC, NB, E4P3N3, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1271,name,ACADIAN FISH PROCESSORS LIMITED (CFIA Ref #1271),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1271,address,"171 DENNIS POINT ROAD, LOWER WEST PUBNICO, NS, B0W2C0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
